id	isolate	country	continent	group	region	state	species	year	source	detailed_source	location	comments	date_entered	datestamp	clpA	clpX	nifS	pepX	pyrG	recG	rplB	uvrA	ST (MLST)
2410	Bb16-145	Canada	North America	nb_pei_ns	Shelburne County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"43.7683, -65.3182"		2018-03-13	2018-03-13	4	4	3	3	3	3	3	3	19
2411	Bb16-146	Canada	North America	nb_pei_ns	Shelburne County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"43.7683, -65.3182"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2412	Bb16-149	Canada	North America	nb_pei_ns	Shelburne County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"43.7683, -65.3182"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2413	Bb16-150	Canada	North America	nb_pei_ns	Lunenburg County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"44.3781, -64.3187"		2018-03-13	2018-03-13	4	4	3	3	3	3	3	3	19
2414	Bb16-163	Canada	North America	nb_pei_ns	Shelburne County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"43.7683, -65.3182"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2415	Bb16-164	Canada	North America	nb_pei_ns	Shelburne County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"43.7683, -65.3182"		2018-03-13	2018-03-13	2	2	1	2	2	2	2	2	16
2416	Bb16-167	Canada	North America	nb_pei_ns	Shelburne County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"43.7683, -65.3182"		2018-03-13	2018-03-13	3	3	2	4	3	4	4	4	12
2417	Bb16-170	Canada	North America	nb_pei_ns	Lunenburg County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"44.3781, -64.3187"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2418	Bb16-174	Canada	North America	nb_pei_ns	Lunenburg County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"44.3781, -64.3187"		2018-03-13	2018-03-13	7	6	12	1	1	5	5	5	37
2419	Bb16-175	Canada	North America	nb_pei_ns	Lunenburg County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"44.3781, -64.3187"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2420	Bb16-178-1	Canada	North America	nb_pei_ns	Lunenburg County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"44.3781, -64.3187"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2421	Bb16-178-2	Canada	North America	nb_pei_ns	Lunenburg County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"44.3781, -64.3187"		2018-03-13	2018-03-13	3	3	2	4	3	4	4	4	12
2422	Bb16-181	Canada	North America	nb_pei_ns	Pictou County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"45.6806, -62.7121"		2018-03-13	2018-03-13	4	4	3	3	3	3	3	3	19
2423	Bb16-182	Canada	North America	nb_pei_ns	Pictou County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"45.6806, -62.7121"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2424	Bb16-183	Canada	North America	nb_pei_ns	Pictou County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"45.6806, -62.7121"		2018-03-13	2018-03-13	8	1	1	1	4	6	1	7	4
2425	Bb16-184	Canada	North America	nb_pei_ns	Pictou County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"45.6806, -62.7121"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2426	Bb16-186	Canada	North America	nb_pei_ns	Pictou County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"45.6806, -62.7121"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2427	Bb16-188	Canada	North America	nb_pei_ns	Pictou County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"45.6806, -62.7121"		2018-03-13	2018-03-13	8	1	1	1	4	6	1	7	4
2428	Bb16-193-2	Canada	North America	nb_pei_ns	Pictou County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"45.6806, -62.7121"		2018-03-13	2018-03-13	2	2	1	2	2	2	2	2	16
2429	Bb16-198	Canada	North America	nb_pei_ns	Bedford	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"44.7234, -63.6891"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2430	Bb16-202	Canada	North America	nb_pei_ns	Bedford	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"44.7234, -63.6891"		2018-03-13	2018-03-13	2	2	1	2	2	2	2	2	16
2431	Bb16-249	Canada	North America	nb_pei_ns	Shelburne County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"43.7683, -65.3182"		2018-03-13	2018-03-13	8	1	1	1	4	6	1	7	4
2432	Bb16-250	Canada	North America	nb_pei_ns	Shelburne County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"43.7683, -65.3182"		2018-03-13	2018-03-13	3	3	2	4	3	4	4	4	12
2433	Bb16-268	Canada	North America	nb_pei_ns	Lunenburg County	NS	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"44.3781, -64.3187"		2018-03-13	2018-03-13	9	1	1	7	1	6	1	10	14
2398	Bb16-122	Canada	North America	ontario	Big Grassy	NWON	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.1006, -94.3151"		2018-03-13	2018-03-13	23	1	17	20	2	1	1	10	55
2399	Bb16-126	Canada	North America	ontario	Big Grassy	NWON	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.1006, -94.3151"		2018-03-13	2018-03-13	4	4	3	3	3	21	6	3	43
2400	Bb16-128	Canada	North America	ontario	Big Island	NWON	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.1455, -94.6587"		2018-03-13	2018-03-13	4	4	3	3	3	21	6	3	43
2401	Bb16-130	Canada	North America	ontario	Big Island	NWON	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.1455, -94.6587"		2018-03-13	2018-03-13	4	4	3	3	3	21	6	3	43
2402	Bb16-132	Canada	North America	ontario	Manitou Rapids	NWON	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"48.7288, -93.9063"		2018-03-13	2018-03-13	3	3	2	2	3	4	4	4	221
2403	Bb16-133	Canada	North America	ontario	Big Island	NWON	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.1455, -94.6587"		2018-03-13	2018-03-13	4	4	3	3	3	21	6	3	43
2404	Bb16-134	Canada	North America	ontario	Big Island	NWON	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.1455, -94.6587"		2018-03-13	2018-03-13	4	4	3	3	3	21	6	3	43
2405	Bb16-135	Canada	North America	ontario	Big Island	NWON	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.1455, -94.6587"		2018-03-13	2018-03-13	14	1	5	2	2	1	1	10	530
2406	Bb16-136	Canada	North America	ontario	Big Island	NWON	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.1455, -94.6587"		2018-03-13	2018-03-13	12	2	1	2	1	16	76	2	227
2407	Bb16-138	Canada	North America	ontario	Big Island	NWON	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.1455, -94.6587"		2018-03-13	2018-03-13	4	4	3	3	3	21	6	3	43
2408	Bb16-139	Canada	North America	ontario	Big Island	NWON	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.1455, -94.6587"		2018-03-13	2018-03-13	3	3	2	2	3	4	4	4	221
2434	Bb16-33-3	Canada	North America	ontario	Birch Island	NWON	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"49.6322, -94.5762"		2018-03-13	2018-03-13	5	5	4	114	1	15	1	6	302
2435	Bb16-47	Canada	North America	ontario	Manitou Rapids	NWON	Borrelia burgdorferi sensu stricto	2016	tick	Ixodes scapularis	"48.7288, -93.9063"		2018-03-13	2018-03-13	19	1	5	1	2	1	1	10	30
910	ON06-102	Canada	North America	ontario	Lyn	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	10	5	4	6	1	6	1	6	9
912	ON06-108	Canada	North America	ontario	Ottawa	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	21	1	15	8	1	18	4	7	38
913	ON06-187c	Canada	North America	ontario	Lansdowne	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	4	4	3	3	3	3	3	3	19
914	ON06-188	Canada	North America	ontario	St Anns	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
915	ON06-190	Canada	North America	ontario	Kingston	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	4	1	1	1	1	6	1	7	3
916	ON06-194	Canada	North America	ontario	Markham	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	8	1	15	94	2	20	1	7	226
917	ON06-231	Canada	North America	ontario	Lansdowne	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
918	ON06-255a	Canada	North America	ontario	Gananoque	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
919	ON06-255b	Canada	North America	ontario	Gananoque	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
920	ON06-260a	Canada	North America	ontario	Kemptville	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
921	ON06-262	Canada	North America	ontario	Kingston	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	10	5	4	6	1	6	1	6	9
922	ON06-277	Canada	North America	ontario	Gananoque	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	10	5	4	6	1	6	1	6	9
923	ON06-292c	Canada	North America	ontario	Etobicoke	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	8	1	1	7	1	1	1	10	311
924	ON06-293	Canada	North America	ontario	Glenburnie	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	8	1	1	7	1	6	1	10	34
925	ON06-299	Canada	North America	ontario	Toronto	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	4	1	1	1	1	6	1	7	3
926	ON06-30	Canada	North America	ontario	Lakefield	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	4	1	1	1	1	6	1	7	3
927	ON06-336b	Canada	North America	ontario	Gananoque	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
928	ON06-371b	Canada	North America	ontario	Brockville	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	4	1	1	1	1	6	1	7	3
929	ON06-422	Canada	North America	ontario	Osgoode	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	18	12	1	11	2	15	1	2	29
930	ON06-66	Canada	North America	ontario	Ottawa	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	7	6	6	1	1	5	5	5	18
931	ON06-67a	Canada	North America	ontario	Mallorytown	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	25	4	3	16	3	21	1	2	57
932	ON06-90a	Canada	North America	ontario	Kingston	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	8	1	1	17	1	6	1	10	50
933	ON07-1001	Canada	North America	ontario	Spencerville	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
934	ON07-1073	Canada	North America	ontario	Lansdowne	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	5	5	4	5	5	5	1	6	8
935	ON07-1115	Canada	North America	ontario	Markham	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	10	5	4	6	1	6	1	6	9
936	ON07-1151	Canada	North America	ontario	Gananoque	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	4	1	1	1	1	6	1	7	3
937	ON07-1194	Canada	North America	ontario	Gananoque	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
938	ON07-1218	Canada	North America	ontario	Lansdowne	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
939	ON07-1231	Canada	North America	ontario	Oakville	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	7	6	12	1	1	5	5	5	37
940	ON07-124b	Canada	North America	ontario	Gananoque	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
941	ON07-128	Canada	North America	ontario	Gananoque	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
942	ON07-1289	Canada	North America	ontario	Brockville	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
943	ON07-139a	Canada	North America	ontario	Lansdowne	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	10	5	4	6	1	6	1	6	9
944	ON07-14	Canada	North America	ontario	Ottawa	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	5	5	4	5	1	15	1	6	222
945	ON07-147	Canada	North America	ontario	Gananoque	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
946	ON07-15	Canada	North America	ontario	Amherstview	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	5	5	4	5	1	15	1	6	222
947	ON07-150	Canada	North America	ontario	Rockport	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	4	1	1	1	1	6	1	7	3
948	ON07-157b	Canada	North America	ontario	Brockville	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
949	ON07-158a	Canada	North America	ontario	Gananoque	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
950	ON07-219	Canada	North America	ontario	Welland	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	10	5	4	116	1	15	1	6	313
951	ON07-223	Canada	North America	ontario	Simcoe	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	23	1	17	20	2	1	1	10	55
952	ON07-285	Canada	North America	ontario	Kingston	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
953	ON07-289	Canada	North America	ontario	Carleton Place	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
954	ON07-292a	Canada	North America	ontario	Howe Island	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	9	1	1	7	1	6	1	10	14
955	ON07-336	Canada	North America	ontario	Gananoque	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	9	1	1	7	1	6	1	10	14
956	ON07-351	Canada	North America	ontario	Gananoque	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	10	5	4	6	1	15	1	6	36
958	ON07-399	Canada	North America	ontario	Simcoe	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	18	12	1	11	2	15	1	2	29
959	ON07-424	Canada	North America	ontario	Gananoque	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
960	ON07-430	Canada	North America	ontario	Gananoque	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	9	1	1	7	1	1	1	10	307
961	ON07-441	Canada	North America	ontario	Burlington	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	14	1	11	1	113	1	1	10	314
962	ON07-471	Canada	North America	ontario	Lansdowne	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	4	1	1	1	1	6	1	7	3
963	ON07-472	Canada	North America	ontario	Picton	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	4	1	1	1	1	6	1	7	3
964	ON07-507	Canada	North America	ontario	Brockville	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
965	ON07-520	Canada	North America	ontario	Haliburton	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	4	4	3	3	3	3	3	3	19
966	ON07-576	Canada	North America	ontario	Sault Ste Marie	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	5	5	4	5	1	15	1	6	222
967	ON07-590	Canada	North America	ontario	Kingston	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	10	5	4	6	1	6	1	6	9
968	ON07-600	Canada	North America	ontario	Gananoque	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	4	1	1	1	1	6	1	7	3
969	ON07-625a	Canada	North America	ontario	Mallorytown	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	9	1	1	7	1	6	1	10	14
970	ON07-727	Canada	North America	ontario	Gananoque	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	9	1	1	7	1	6	1	10	14
971	ON07-766b	Canada	North America	ontario	Gananoque	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
972	ON07-791b	Canada	North America	ontario	Lansdowne	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	5	5	4	5	5	5	1	6	8
973	ON07-795	Canada	North America	ontario	Lansdowne	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	4	1	1	1	1	6	1	7	3
974	ON07-860	Canada	North America	ontario	Brockville	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	4	1	1	1	1	6	1	7	3
975	ON07-861	Canada	North America	ontario	Gananoque	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
976	ON07-873	Canada	North America	ontario	Gananoque	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	8	1	1	17	1	6	95	10	315
977	ON07-88	Canada	North America	ontario	Lyn	ON	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	4	1	1	1	1	6	1	7	3
1526	LP-76	Canada	North America	ontario	Long Point	ON	Borrelia burgdorferi sensu stricto	2001	tick	Ixodes scapularis	"42.55573, -80.19713"		2015-01-29	2015-01-29	104	1	1	20	2	21	1	2	520
1527	LP-34	Canada	North America	ontario	Long Point	ON	Borrelia burgdorferi sensu stricto	2001	tick	Ixodes scapularis	"42.55573, -80.19713"		2015-01-29	2015-01-29	6	1	15	11	2	20	1	7	521
1528	LP-26	Canada	North America	ontario	Long Point	ON	Borrelia burgdorferi sensu stricto	2001	tick	Ixodes scapularis	"42.55573, -80.19713"		2015-01-29	2015-01-29	8	5	1	6	1	167	1	10	522
1529	LP-13	Canada	North America	ontario	Long Point	ON	Borrelia burgdorferi sensu stricto	2001	tick	Ixodes scapularis	"42.55573, -80.19713"		2015-01-29	2015-01-29	8	1	1	20	1	6	1	10	523
1530	LP-10	Canada	North America	ontario	Long Point	ON	Borrelia burgdorferi sensu stricto	2001	tick	Ixodes scapularis	"42.55573, -80.19713"		2015-01-29	2015-01-29	182	3	17	20	2	4	2	10	524
1893	NW13-TI23	Canada	North America	ontario	"Camp of the Woods, Rainy River"	Ontario	Borrelia burgdorferi sensu stricto	2013	tick	Ixodes scapularis on Eastern chipmunck	"48.77, -94.66"		2017-02-16	2017-02-16	155	5	4	1	5	197	1	12	641
1894	ON12-104	Canada	North America	ontario	Murphy's Point Provincial Park	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.77, -76.22"		2017-02-16	2017-02-16	9	1	1	7	1	2	1	10	642
3384	NW13-34	Canada	North America	ontario	Rainy River	Ontario	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"48.7166, -94.5671"	SAMN05290072	2022-03-24	2022-03-24	8	2	5	93	2	8	1	84	225
3385	NW13-35	Canada	North America	ontario	Rainy River	Ontario	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"48.7166, -94.5671"	SAMN05290073	2022-03-24	2022-03-24	8	2	5	93	2	8	1	84	225
3456	A1_Iscap	Canada	North America	ontario	Grafton	Ontario	Borrelia burgdorferi sensu stricto	2019	tick	Ixodes scapularis	"44.019, -77.988"	All A isolates from the same tick	2022-12-16	2022-12-16	2	2	1	2	2	2	2	2	16
3457	A2_Iscap	Canada	North America	ontario	Grafton	Ontario	Borrelia burgdorferi sensu stricto	2019	tick	Ixodes scapularis	"44.019, -77.988"	All A isolates from the same tick	2022-12-16	2022-12-16	2	2	1	2	2	2	2	2	16
3458	A3_Iscap	Canada	North America	ontario	Grafton	Ontario	Borrelia burgdorferi sensu stricto	2019	tick	Ixodes scapularis	"44.019, -77.988"	All A isolates from the same tick	2022-12-16	2022-12-16	2	2	1	2	2	2	2	2	16
3459	B1_Iscap	Canada	North America	ontario	Unknown	Ontario	Borrelia burgdorferi sensu stricto	2019	tick	Ixodes scapularis		All B isolates from the same tick	2022-12-16	2022-12-16	8	1	1	7	1	6	1	10	34
3460	B2_Iscap	Canada	North America	ontario	Unknown	Ontario	Borrelia burgdorferi sensu stricto	2019	tick	Ixodes scapularis		All B isolates from the same tick	2022-12-16	2022-12-16	8	1	1	7	1	6	1	10	34
3461	B3_Iscap	Canada	North America	ontario	Unknown	Ontario	Borrelia burgdorferi sensu stricto	2019	tick	Ixodes scapularis		All B isolates from the same tick	2022-12-16	2022-12-16	8	1	1	7	1	6	1	10	34
3462	C1_Iscap	Canada	North America	ontario	Unknown	Ontario	Borrelia burgdorferi sensu stricto	2019	tick	Ixodes scapularis		All C isolates from the same tick	2022-12-16	2022-12-16	2	2	1	2	2	2	2	2	16
3463	C2_Iscap	Canada	North America	ontario	Unknown	Ontario	Borrelia burgdorferi sensu stricto	2019	tick	Ixodes scapularis		All C isolates from the same tick	2022-12-16	2022-12-16	2	2	1	2	2	2	2	2	16
3464	C3_Iscap	Canada	North America	ontario	Unknown	Ontario	Borrelia burgdorferi sensu stricto	2019	tick	Ixodes scapularis		All C isolates from the same tick	2022-12-16	2022-12-16	2	2	1	2	2	2	2	2	16
3465	D1_Iscap	Canada	North America	ontario	Pickering	Ontario	Borrelia burgdorferi sensu stricto	2019	tick	Ixodes scapularis	"43.838, -79.083"	All D isolates from the same tick	2022-12-16	2022-12-16	23	1	17	20	2	1	1	10	55
3466	D2_Iscap	Canada	North America	ontario	Pickering	Ontario	Borrelia burgdorferi sensu stricto	2019	tick	Ixodes scapularis	"43.838, -79.083"	All D isolates from the same tick	2022-12-16	2022-12-16	23	1	17	20	2	1	1	10	55
3467	D3_Iscap	Canada	North America	ontario	Pickering	Ontario	Borrelia burgdorferi sensu stricto	2019	tick	Ixodes scapularis	"43.838, -79.083"	All D isolates from the same tick	2022-12-16	2022-12-16	23	1	17	20	2	1	1	10	55
